dataset,feature_set,model,feature,importance_rmse_increase_mean,importance_rmse_increase_std
aus_us_wheat,extreme_weather_soil,ElasticNet,rain_last_7d_before_harvest,-0.0015724795545712794,0.0026026785450346426
aus_us_wheat,extreme_weather_soil,ElasticNet,heat_days_35_late_y,-0.0019671472984681554,0.001225043812960992
aus_us_wheat,extreme_weather_soil,ElasticNet,storm_before_harvest_flag,-0.0021868942136981095,0.0027011946903442827
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_soc_15_30,-0.002403407384571704,0.007478467233038152
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_PHC_5_15,-0.0024126337392426506,0.0008288550174507498
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_cec_60_100,-0.0024614237223099383,0.0012046816503226722
aus_us_wheat,extreme_weather_soil,ElasticNet,max_3day_rain_mid,-0.002472758031411615,0.0006083982499808084
aus_us_wheat,extreme_weather_soil,ElasticNet,heat_days_40,-0.0025881953995705587,0.0012890311194352522
aus_us_wheat,extreme_weather_soil,ElasticNet,rain_last_14d_before_harvest,-0.0030339302320041978,0.004377046720505824
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_SILT_0_5,-0.0031384524163822064,0.0008688223635575636
aus_us_wheat,extreme_weather_soil,ElasticNet,heavy_rain_days_20_early,-0.004102828327506247,0.004241694044733088
aus_us_wheat,extreme_weather_soil,ElasticNet,heatwave_events_3d_35,-0.004723417603888197,0.001808598632118111
aus_us_wheat,extreme_weather_soil,ElasticNet,dry_days_1mm_mid,-0.004869962178727025,0.0010486032924091327
aus_us_wheat,extreme_weather_soil,ElasticNet,max_consecutive_heat_days_35_late,-0.005722564926423909,0.0022830105148874346
aus_us_wheat,extreme_weather_soil,ElasticNet,dry_spell_events_7d,-0.009141799885937427,0.0022406833278116414
aus_us_wheat,extreme_weather_soil,ElasticNet,heavy_rain_days_10,-0.009808570068063613,0.005732614912160909
aus_us_wheat,extreme_weather_soil,ElasticNet,season_rain_mean,-0.011896150120042262,0.007941089867801716
aus_us_wheat,extreme_weather_soil,ElasticNet,season_rain_sum,-0.011897357752774104,0.007938651344475516
aus_us_wheat,extreme_weather_soil,ElasticNet,season_radiation_mean,-0.013500478554728093,0.009363386864108359
aus_us_wheat,extreme_weather_soil,ElasticNet,season_radiation_sum,-0.013512049069283397,0.009357618028016412
aus_us_wheat,extreme_weather_soil,ElasticNet,max_dry_spell_1mm,-0.015970979061205468,0.005859267099458814
