country,region,year_start,season,lat_mean,lon_mean,season_days_observed,season_start_date,season_end_date,season_rain_sum,season_rain_mean,season_tmax_mean,season_tmin_mean,season_tmean_mean,season_radiation_sum,season_radiation_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,max_dry_spell_2mm,dry_spell_events_7d,dry_spell_events_14d,hot_dry_days_30_1mm,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,max_wet_spell_1mm,rainfall_concentration_index,rain_last_7d_before_harvest,rain_last_14d_before_harvest,rain_last_21d_before_harvest,wet_days_last_14d_before_harvest,heavy_rain_days_last_14d_before_harvest,max_3day_rain_last_21d_before_harvest,storm_before_harvest_flag,frost_days_0,cold_days_5,min_tmin,frost_events_2d,rain_sum_early,dry_days_1mm_early,max_dry_spell_1mm_early,heavy_rain_days_20_early,max_3day_rain_early,heat_days_35_early,max_consecutive_heat_days_35_early,frost_days_0_early,radiation_sum_early,rain_sum_mid,dry_days_1mm_mid,max_dry_spell_1mm_mid,heavy_rain_days_20_mid,max_3day_rain_mid,heat_days_35_mid,max_consecutive_heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,rain_sum_late,dry_days_1mm_late,max_dry_spell_1mm_late,heavy_rain_days_20_late,max_3day_rain_late,heat_days_35_late,max_consecutive_heat_days_35_late,frost_days_0_late,radiation_sum_late
Australia,Queensland,2000,2000-01,-27.5,151.5,184,2000-05-01,2000-10-31,110.80000000000001,0.6021739130434783,22.759239130434782,6.827717391304348,14.793478260869565,2994.5,16.27445652173913,1802.0,16,1,0,4,1,4,0,30.600000000000005,0.10000000000000142,169,171,38,38,8,6,16,2,2,1,0,27.7,34.6,34.6,15,2,0.12552294438869263,12.6,12.6,27.1,2,0,9.4,0,21,72,-4.4,6,65.2,55,20,2,34.6,0,0,9,799.7999999999998,15.1,58,31,0,7.800000000000001,0,0,12,923.6000000000001,30.5,56,38,0,9.4,1,1,0,1271.1
Australia,Queensland,2001,2001-02,-27.5,151.5,184,2001-05-01,2001-10-31,155.0,0.842391304347826,22.467391304347824,6.6375,14.552445652173912,3101.4,16.855434782608697,1757.6499999999999,3,0,0,2,0,0,0,8.499999999999996,0.0,169,173,67,87,5,4,3,4,3,2,0,35.4,38.5,74.9,15,2,0.1284828303850156,22.7,58.099999999999994,97.60000000000001,3,1,38.5,1,15,77,-4.4,3,4.8,59,44,0,2.0,0,0,4,845.6999999999999,33.2,58,29,1,21.8,0,0,11,974.9999999999999,117.00000000000001,52,32,2,38.5,0,0,0,1280.7
Australia,Queensland,2002,2002-03,-27.5,151.5,184,2002-05-01,2002-10-31,112.6,0.6119565217391304,23.45434782608696,6.4195652173913045,14.93695652173913,3186.2999999999997,17.316847826086956,1828.4,22,5,0,8,2,3,0,72.4,12.399999999999999,170,175,64,64,7,4,22,4,2,0,0,23.3,26.2,51.3,14,3,0.12743675248999115,10.1,10.6,14.899999999999999,1,0,10.1,0,28,77,-4.6,8,40.0,56,24,0,17.8,0,0,6,836.8000000000001,52.0,57,51,2,26.2,0,0,22,966.1000000000003,20.6,57,22,0,10.1,5,2,0,1383.3999999999999
Australia,Queensland,2003,2003-04,-27.5,151.5,184,2003-05-01,2003-10-31,239.5,1.3016304347826086,22.43152173913043,7.115760869565219,14.773641304347825,3075.9,16.71684782608696,1798.35,17,0,0,6,0,3,0,30.500000000000004,0.0,153,160,33,36,9,4,13,8,2,1,0,38.7,44.199999999999996,52.599999999999994,31,4,0.06680776321581583,22.4,31.3,32.8,6,0,16.2,0,19,56,-5.4,3,111.10000000000001,53,20,2,44.199999999999996,0,0,4,819.9000000000001,36.3,53,14,0,13.5,0,0,14,903.3000000000001,92.10000000000001,47,26,0,36.3,0,0,1,1352.7
Australia,Queensland,2004,2004-05,-27.5,151.5,184,2004-05-01,2004-10-31,106.10000000000001,0.5766304347826088,23.223369565217393,5.9728260869565215,14.598097826086958,3186.0,17.315217391304348,1766.05,18,5,0,6,3,3,1,55.4,5.899999999999999,168,170,45,45,7,5,17,2,0,0,0,15.8,25.1,34.8,16,5,0.08173161911343929,0.8,35.599999999999994,35.599999999999994,5,0,25.1,1,32,82,-4.6,7,8.5,59,26,0,5.5,0,0,11,853.0999999999999,37.4,58,26,0,14.0,0,0,20,970.0,60.2,51,37,0,25.1,5,3,1,1362.9
Australia,Queensland,2005,2005-06,-27.5,151.5,184,2005-05-01,2005-10-31,222.89999999999998,1.2114130434782608,23.398369565217394,8.00054347826087,15.69945652173913,3058.2,16.620652173913044,1968.7,20,4,0,8,3,3,1,58.3,7.300000000000004,159,164,35,37,8,4,16,6,3,2,0,37.5,38.2,62.199999999999996,25,4,0.07777590596325891,36.800000000000004,47.7,86.9,7,1,33.599999999999994,1,6,64,-4.0,2,109.79999999999998,52,30,2,38.2,0,0,0,783.2,10.2,61,35,0,8.7,0,0,6,974.9000000000001,102.89999999999999,46,15,1,33.599999999999994,4,3,0,1300.1000000000001
Australia,Queensland,2006,2006-07,-27.5,151.5,184,2006-05-01,2006-10-31,116.0,0.6304347826086957,23.252717391304348,6.604347826086957,14.928532608695654,3233.5,17.57336956521739,1826.85,17,0,0,4,0,3,0,26.59999999999999,0.0,165,169,26,40,9,6,17,4,0,0,0,15.3,28.0,28.0,19,3,0.08266795481569561,0.0,3.0,3.0,1,0,2.7,0,21,78,-5.8,5,23.4,57,21,0,14.0,0,0,12,883.7,53.900000000000006,52,26,0,15.8,0,0,9,933.1999999999999,38.7,56,23,0,28.0,0,0,0,1416.5999999999997
Australia,Queensland,2007,2007-08,-27.5,151.5,184,2007-05-01,2007-10-31,275.29999999999995,1.4961956521739128,22.519565217391307,7.768478260869566,15.144021739130435,2975.0,16.168478260869566,1866.4999999999998,22,0,0,10,0,1,0,42.00000000000001,0.0,156,158,50,50,8,4,19,10,3,3,0,35.9,52.1,73.39999999999999,28,5,0.06435023365191941,33.800000000000004,33.800000000000004,68.39999999999999,3,1,34.6,1,17,55,-4.9,3,78.1,52,20,0,30.799999999999997,0,0,3,739.8,89.2,54,47,1,52.1,0,0,14,902.5,107.99999999999999,50,19,2,39.7,0,0,0,1332.7
Australia,Queensland,2008,2008-09,-27.5,151.5,184,2008-05-01,2008-10-31,172.39999999999998,0.9369565217391304,22.419565217391302,6.942391304347827,14.680978260869566,2993.4,16.268478260869564,1781.3000000000002,13,0,0,4,0,2,0,23.2,0.0,157,162,30,32,7,4,12,8,0,0,0,17.7,26.799999999999997,40.099999999999994,27,3,0.05800396746356879,0.0,1.8,18.5,1,0,11.5,0,21,74,-3.5,5,19.2,55,30,0,11.9,0,0,6,791.5999999999999,80.3,52,24,0,26.799999999999997,0,0,15,881.9999999999999,72.9,50,15,0,25.3,0,0,0,1319.8
Australia,Queensland,2009,2009-10,-27.5,151.5,184,2009-05-01,2009-10-31,165.4,0.898913043478261,23.362500000000004,7.1336956521739125,15.248097826086957,3058.6,16.622826086956522,1885.65,17,0,0,5,0,3,0,43.7,0.0,165,170,27,47,9,4,14,5,2,1,1,51.0,75.6,75.6,19,3,0.14590768924844538,11.1,11.1,20.9,1,0,11.1,0,14,71,-4.4,2,103.60000000000001,53,15,2,75.6,0,0,2,736.8000000000001,12.999999999999998,57,27,0,5.2,0,0,12,959.6,48.800000000000004,55,24,0,18.8,0,0,0,1362.1999999999998
Australia,Queensland,2010,2010-11,-27.5,151.5,184,2010-05-01,2010-10-31,307.9,1.6733695652173912,20.968478260869567,8.24945652173913,14.608967391304347,2649.8,14.40108695652174,1768.05,0,0,0,0,0,0,0,0.0,0.0,151,160,30,30,8,1,0,8,5,3,0,43.9,45.1,56.0,33,2,0.06623133314859823,1.1,1.1,25.0,1,0,22.7,0,13,45,-4.0,4,26.500000000000004,54,28,0,9.7,0,0,7,753.8000000000001,129.7,50,11,2,45.1,0,0,6,799.3,151.70000000000002,47,8,3,32.1,0,0,0,1096.7
Australia,Queensland,2011,2011-12,-27.5,151.5,184,2011-05-01,2011-10-31,268.0,1.4565217391304348,21.281521739130433,5.780978260869564,13.53125,2813.4,15.290217391304349,1569.75,3,0,0,1,0,0,0,1.3999999999999986,0.0,155,162,31,46,9,4,3,9,5,2,0,33.2,60.6,60.6,29,3,0.06294191356649588,21.0,21.0,81.6,3,0,60.6,1,23,89,-4.2,6,76.5,50,14,2,25.099999999999998,0,0,7,756.3,58.6,55,31,1,32.5,0,0,16,880.8,132.9,50,19,2,60.6,0,0,0,1176.3
Australia,Queensland,2012,2012-13,-27.5,151.5,184,2012-05-01,2012-10-31,182.3,0.9907608695652175,22.294021739130436,6.002173913043479,14.148097826086957,3040.1,16.52228260869565,1683.25,15,2,0,6,2,3,0,36.199999999999996,1.0,163,167,35,43,9,5,14,5,3,2,0,35.0,43.5,46.0,21,4,0.10564376864282769,0.9,0.9999999999999999,42.400000000000006,0,0,41.4,1,26,81,-3.3,5,113.89999999999998,50,19,2,43.5,0,0,3,759.0,19.200000000000003,56,35,0,6.9,0,0,20,951.2,49.20000000000001,57,21,1,41.4,2,2,3,1329.9
Australia,Queensland,2013,2013-14,-27.5,151.5,184,2013-05-01,2013-10-31,176.3,0.9581521739130435,23.48586956521739,7.197826086956522,15.341847826086957,3103.7,16.867934782608696,1902.9,23,2,0,4,1,4,0,53.5,3.1000000000000014,163,167,29,29,10,5,23,10,1,1,0,27.0,42.5,43.4,21,3,0.07823030214895006,2.0,20.8,21.400000000000002,2,0,18.8,0,13,66,-4.1,3,72.50000000000001,50,10,0,15.3,0,0,6,741.5,53.8,56,27,1,42.5,0,0,7,929.5000000000001,50.0,57,16,0,18.8,2,1,0,1432.7
Australia,Queensland,2014,2014-15,-27.5,151.5,184,2014-05-01,2014-10-31,85.69999999999999,0.46576086956521734,22.92717391304348,6.781521739130435,14.854347826086956,3023.0,16.429347826086957,1813.1999999999998,16,4,0,9,3,2,1,55.89999999999999,10.299999999999997,162,170,29,31,9,6,16,2,0,0,0,17.1,19.3,31.6,22,3,0.08504470698441964,0.8,0.9,7.8999999999999995,0,0,7.0,0,24,69,-4.9,7,23.5,53,29,0,7.6,0,0,3,783.3,43.0,53,29,0,19.3,0,0,18,900.0000000000001,19.2,56,17,0,7.0,4,3,3,1339.6999999999998
Australia,Queensland,2015,2015-16,-27.5,151.5,184,2015-05-01,2015-10-31,268.09999999999997,1.4570652173913041,22.254347826086956,6.742934782608696,14.498641304347826,2986.8,16.232608695652175,1747.7500000000002,12,0,0,4,0,2,0,21.699999999999992,0.0,158,163,28,28,10,3,11,6,2,2,1,97.1,122.3,122.3,26,3,0.1570782612276619,32.7,33.0,52.900000000000006,4,0,29.799999999999997,1,25,68,-4.1,7,137.2,55,26,2,122.3,0,0,6,781.0,47.9,54,28,0,22.4,0,0,19,900.6000000000001,82.99999999999999,49,13,0,29.8,0,0,0,1305.1999999999998
